Algorithm,Fault model,Availability probability,Successful repairs,Success total contacted,Success average contacted,Total success wall clock time,Average success wall clock time,Total success process time,Average success process time,Failed repairs,Fail total contacted,Fail average contacted,Total fail wall clock time,Average fail wall clock time,Total fail process time,Average fail process time
stored_intersecting_participants,Permanent,0.4,511,9982,19.534246575342465,0.06971299999994685,0.00013642465753414257,0.06980382300004706,0.00013660239334647173,489,15465,31.625766871165645,0.09844700000004991,0.00020132310838456014,0.09850255400004215,0.00020143671574650746
stored_intersecting_participants,Permanent,0.3,248,4823,19.447580645161292,0.033600000000003405,0.00013548387096775567,0.03360090399999294,0.00013548751612900377,752,20956,27.867021276595743,0.13485400000002912,0.0001793271276596132,0.1349868350000527,0.0001795037699468786
stored_intersecting_participants,Permanent,0.2,75,1476,19.68,0.010684999999998723,0.00014246666666664965,0.010703073000033925,0.00014270764000045232,925,22886,24.741621621621622,0.15377200000000002,0.00016624000000000003,0.15393421699997845,0.00016641536972970643
stored_intersecting_participants,Permanent,0.1,4,87,21.75,0.000612000000000279,0.00015300000000006975,0.000612036999996235,0.00015300924999905874,996,22154,22.2429718875502,0.1434079999999298,0.0001439839357429014,0.14360198000001034,0.00014417869477912685
stored_intersecting_participants,Transient,1,1000,11263,11.263,0.08459600000004386,8.459600000004386e-05,0.08463150499993688,8.463150499993688e-05,0,,,,,,
stored_intersecting_participants,Transient,0.9,1000,12668,12.668,0.09251799999998411,9.251799999998411e-05,0.09267355399999744,9.267355399999743e-05,0,,,,,,
stored_intersecting_participants,Transient,0.8,1000,14316,14.316,0.10343700000007416,0.00010343700000007417,0.10354934299994767,0.00010354934299994767,0,,,,,,
stored_intersecting_participants,Transient,0.7,1000,16442,16.442,0.11294499999999985,0.00011294499999999985,0.11320717199997787,0.00011320717199997787,0,,,,,,
stored_intersecting_participants,Transient,0.6,1000,18865,18.865,0.13007999999993203,0.00013007999999993202,0.13020296700000955,0.00013020296700000955,0,,,,,,
stored_intersecting_participants,Transient,0.5,1000,22882,22.882,0.15289700000002782,0.00015289700000002782,0.1531113069998753,0.0001531113069998753,0,,,,,,
stored_intersecting_participants,Transient,0.4,1000,28625,28.625,0.17621900000004231,0.0001762190000000423,0.17630037599999682,0.00017630037599999682,0,,,,,,
stored_intersecting_participants,Transient,0.3,1000,38420,38.42,0.2320859999999776,0.00023208599999997758,0.23224085600000066,0.00023224085600000066,0,,,,,,
stored_intersecting_participants,Transient,0.2,1000,56100,56.1,0.3278190000000194,0.0003278190000000194,0.3279623610000044,0.0003279623610000044,0,,,,,,
stored_intersecting_participants,Transient,0.1,1000,113521,113.521,0.6714930000000656,0.0006714930000000656,0.6718603409999311,0.0006718603409999311,0,,,,,,
stored_grouped_participants,Permanent,1,1000,5000,5.0,0.02629499999993712,2.6294999999937118e-05,0.026412984000007356,2.6412984000007355e-05,0,,,,,,
stored_grouped_participants,Permanent,0.9,1000,5549,5.549,0.029097000000028572,2.909700000002857e-05,0.029212397999955897,2.9212397999955896e-05,0,,,,,,
stored_grouped_participants,Permanent,0.8,992,6135,6.184475806451613,0.042710999999982846,4.3055443548369806e-05,0.04286066299999547,4.3206313508059946e-05,8,48,6.0,0.0004049999999935494,5.0624999999193676e-05,0.0004100850000057221,5.1260625000715265e-05
stored_grouped_participants,Permanent,0.7,967,6730,6.959669079627715,0.059174000000098204,6.119338159265585e-05,0.05953520299999937,6.15669110651493e-05,33,192,5.818181818181818,0.0015819999999955314,4.793939393925853e-05,0.0015904270000142162,4.819475757618837e-05
stored_grouped_participants,Permanent,0.6,862,6765,7.848027842227379,0.040470999999961066,4.695011600923557e-05,0.04060955799997856,4.711085614846701e-05,138,957,6.934782608695652,0.005805000000005833,4.206521739134662e-05,0.005829764999987219,4.2244673912950866e-05
stored_grouped_participants,Permanent,0.5,702,6040,8.603988603988604,0.030321000000025577,4.319230769234413e-05,0.030398828999970817,4.330317521363364e-05,298,2193,7.359060402684563,0.011417000000012223,3.831208053695377e-05,0.011449416999997908,3.842086241610036e-05
stored_grouped_participants,Permanent,0.4,490,4622,9.43265306122449,0.023116000000023007,4.717551020412859e-05,0.023147357999977913,4.72395061224039e-05,510,3847,7.543137254901961,0.019992999999960404,3.9201960784236085e-05,0.020009285000021748,3.923389215690539e-05
stored_grouped_participants,Permanent,0.3,258,2640,10.232558139534884,0.013145000000022833,5.094961240318927e-05,0.013161569999997624,5.101383720929312e-05,742,5302,7.1455525606469,0.027347999999992822,3.685714285713318e-05,0.027406562999988893,3.693606873313867e-05
stored_grouped_participants,Permanent,0.2,75,836,11.146666666666667,0.004331000000004082,5.774666666672109e-05,0.0043434689999912734,5.7912919999883645e-05,925,5835,6.308108108108108,0.031875999999954274,3.446054054049111e-05,0.031867093000066404,3.445091135142314e-05
stored_grouped_participants,Permanent,0.1,4,44,11.0,0.00022900000000447562,5.7250000001118906e-05,0.00022955399999702308,5.738849999925577e-05,996,5138,5.158634538152611,0.02848200000006429,2.8596385542233222e-05,0.02856446299997728,2.8679179718852692e-05
stored_grouped_participants,Transient,1,1000,5000,5.0,0.02831300000002912,2.831300000002912e-05,0.028443994999985733,2.8443994999985733e-05,0,,,,,,
stored_grouped_participants,Transient,0.9,1000,5586,5.586,0.028834000000081517,2.8834000000081517e-05,0.02890759699999279,2.890759699999279e-05,0,,,,,,
stored_grouped_participants,Transient,0.8,1000,6255,6.255,0.03959099999996596,3.959099999996596e-05,0.03977931200003937,3.977931200003937e-05,0,,,,,,
stored_grouped_participants,Transient,0.7,1000,7210,7.21,0.03636400000008777,3.636400000008777e-05,0.036585192000018196,3.6585192000018196e-05,0,,,,,,
stored_grouped_participants,Transient,0.6,1000,8341,8.341,0.04253200000010793,4.253200000010793e-05,0.04267911299990956,4.267911299990956e-05,0,,,,,,
stored_grouped_participants,Transient,0.5,1000,10009,10.009,0.047316999999992504,4.7316999999992507e-05,0.047447190999925226,4.744719099992523e-05,0,,,,,,
stored_grouped_participants,Transient,0.4,1000,12609,12.609,0.056635000000031965,5.6635000000031966e-05,0.05674389199995389,5.674389199995389e-05,0,,,,,,
stored_grouped_participants,Transient,0.3,1000,16878,16.878,0.07382200000000694,7.382200000000694e-05,0.07389106800000533,7.389106800000533e-05,0,,,,,,
stored_grouped_participants,Transient,0.2,1000,24788,24.788,0.10448200000006125,0.00010448200000006125,0.10464047700001089,0.00010464047700001089,0,,,,,,
stored_grouped_participants,Transient,0.1,1000,49130,49.13,0.2004089999998584,0.0002004089999998584,0.20056085100001297,0.00020056085100001296,0,,,,,,
