Algorithm,Fault model,Availability probability,Successful repairs,Success total contacted,Success average contacted,Total success wall clock time,Average success wall clock time,Total success process time,Average success process time,Failed repairs,Fail total contacted,Fail average contacted,Total fail wall clock time,Average fail wall clock time,Total fail process time,Average fail process time
random_participants,Transient,0.9,1000,16318,16.318,0.1356150000001719,0.0001356150000001719,0.13572315199986207,0.00013572315199986208,0,,,,,,
random_participants,Transient,0.8,1000,18833,18.833,0.15265600000012114,0.00015265600000012114,0.15271634099990194,0.00015271634099990193,0,,,,,,
random_participants,Transient,0.7,1000,20630,20.63,0.16585499999992948,0.00016585499999992946,0.16597528599999123,0.00016597528599999122,0,,,,,,
random_participants,Transient,0.6,1000,24329,24.329,0.18881400000006465,0.00018881400000006466,0.1889268389999259,0.00018892683899992592,0,,,,,,
random_participants,Transient,0.5,1000,29509,29.509,0.2236199999999684,0.0002236199999999684,0.22375523099999128,0.00022375523099999129,0,,,,,,
random_participants,Transient,0.4,1000,36637,36.637,0.2665980000000516,0.0002665980000000516,0.266733720000083,0.000266733720000083,0,,,,,,
random_participants,Transient,0.3,1000,49361,49.361,0.3525410000001443,0.0003525410000001443,0.35270917799993384,0.00035270917799993384,0,,,,,,
random_participants,Transient,0.2,1000,74782,74.782,0.5112440000000618,0.0005112440000000618,0.5113973449998994,0.0005113973449998994,0,,,,,,
random_participants,Transient,0.1,1000,144602,144.602,0.966827000000066,0.0009668270000000661,0.9669976140000358,0.0009669976140000359,0,,,,,,
stored_intersecting_participants,Permanent,1,1000,14707,14.707,0.11775300000014255,0.00011775300000014255,0.11785601199979112,0.00011785601199979113,0,,,,,,
stored_intersecting_participants,Permanent,0.9,1000,16086,16.086,0.12778299999988008,0.00012778299999988008,0.12787850899989195,0.00012787850899989196,0,,,,,,
stored_intersecting_participants,Permanent,0.8,997,18787,18.843530591775327,0.14982799999991414,0.00015027883650944247,0.14994658500004476,0.00015039777833504993,3,419,139.66666666666666,0.0026909999999986667,0.0008969999999995556,0.0026917410000066866,0.0008972470000022289
stored_intersecting_participants,Permanent,0.7,987,21609,21.893617021276597,0.16934699999995217,0.00017157750759873574,0.1694368500000749,0.00017166854103351054,13,1199,92.23076923076923,0.0077230000000056975,0.0005940769230773613,0.007723314999999786,0.0005941011538461374
stored_intersecting_participants,Permanent,0.6,937,22480,23.991462113127,0.1753810000001934,0.00018717289220938465,0.17546889100005103,0.00018726669263612703,63,4209,66.80952380952381,0.027492000000009398,0.00043638095238110155,0.027500655000004315,0.00043651833333340184
stored_intersecting_participants,Permanent,0.5,824,21620,26.237864077669904,0.16573200000004107,0.0002011310679612149,0.16585174800015778,0.00020127639320407497,176,9695,55.08522727272727,0.06505900000008324,0.0003696534090913821,0.06507376399995479,0.0003697372954542886
stored_intersecting_participants,Permanent,0.4,593,16996,28.661045531197303,0.1244880000000137,0.0002099291736931091,0.12457188600003377,0.0002100706340641379,407,19280,47.37100737100737,0.12648899999997099,0.0003107837837837125,0.1265339760001183,0.00031089428992658055
stored_intersecting_participants,Permanent,0.3,342,10077,29.464912280701753,0.07464500000001095,0.00021826023391816068,0.07470403299996775,0.00021843284502914547,658,27407,41.651975683890576,0.18484899999994298,0.00028092553191480697,0.1849440160000242,0.0002810699331307359
stored_intersecting_participants,Permanent,0.2,106,3191,30.10377358490566,0.023105000000015252,0.00021797169811335143,0.023121387000017535,0.00021812629245299562,894,33237,37.17785234899329,0.22207500000016012,0.0002484060402686355,0.22220288300010083,0.0002485490861298667
stored_intersecting_participants,Permanent,0.1,3,104,34.666666666666664,0.0007230000000006953,0.00024100000000023178,0.0007234460000020704,0.0002411486666673568,997,33188,33.28786359077232,0.22478400000009913,0.00022546038114352971,0.22497754499995892,0.00022565450852553553
stored_intersecting_participants,Transient,1,1000,14832,14.832,0.12003699999996087,0.00012003699999996086,0.12022305600010696,0.00012022305600010697,0,,,,,,
stored_intersecting_participants,Transient,0.9,1000,16176,16.176,0.1345159999999126,0.00013451599999991258,0.134707652000003,0.000134707652000003,0,,,,,,
stored_intersecting_participants,Transient,0.8,1000,18696,18.696,0.15048599999991552,0.0001504859999999155,0.1505350469997211,0.0001505350469997211,0,,,,,,
stored_intersecting_participants,Transient,0.7,1000,20655,20.655,0.1623899999999594,0.0001623899999999594,0.16251455900001588,0.00016251455900001587,0,,,,,,
stored_intersecting_participants,Transient,0.6,1000,24900,24.9,0.18511600000002204,0.00018511600000002204,0.18525826700007286,0.00018525826700007287,0,,,,,,
stored_intersecting_participants,Transient,0.5,1000,29350,29.35,0.21332800000000418,0.0002133280000000042,0.21352571599983605,0.00021352571599983605,0,,,,,,
stored_intersecting_participants,Transient,0.4,1000,36744,36.744,0.2554049999999535,0.0002554049999999535,0.25558852300003565,0.00025558852300003565,0,,,,,,
stored_intersecting_participants,Transient,0.3,1000,47162,47.162,0.3208399999999614,0.0003208399999999614,0.3209807350001128,0.0003209807350001128,0,,,,,,
stored_intersecting_participants,Transient,0.2,1000,73067,73.067,0.47741300000015485,0.00047741300000015487,0.4775622679998932,0.0004775622679998932,0,,,,,,
stored_intersecting_participants,Transient,0.1,1000,149624,149.624,0.9313820000000419,0.0009313820000000419,0.9316254980000878,0.0009316254980000877,0,,,,,,
stored_grouped_participants,Permanent,1,1000,6000,6.0,0.031229000000010387,3.122900000001039e-05,0.031307355999963704,3.1307355999963704e-05,0,,,,,,
stored_grouped_participants,Permanent,0.9,1000,6674,6.674,0.03910599999997544,3.910599999997544e-05,0.03919214300010054,3.9192143000100544e-05,0,,,,,,
stored_grouped_participants,Permanent,0.8,998,7459,7.473947895791583,0.04007799999998696,4.015831663325346e-05,0.04019141599994214,4.02719599197817e-05,2,14,7.0,7.40000000050145e-05,3.700000000250725e-05,7.389300000681942e-05,3.694650000340971e-05
stored_grouped_participants,Permanent,0.7,993,8510,8.569989929506546,0.045199000000081924,4.5517623363627316e-05,0.045341261999965354,4.5660888217487767e-05,7,48,6.857142857142857,0.00029200000000884074,4.171428571554868e-05,0.00030777300000295327,4.3967571428993324e-05
stored_grouped_participants,Permanent,0.6,944,9097,9.63665254237288,0.04818300000000875,5.10413135593313e-05,0.04827565000006473,5.113945974583128e-05,56,456,8.142857142857142,0.0024859999999904403,4.4392857142686436e-05,0.0024885069999740494,4.4437624999536596e-05
stored_grouped_participants,Permanent,0.5,833,9163,11.0,0.04804900000005574,5.7681872749166555e-05,0.04811154200008616,5.7756953181375945e-05,167,1526,9.137724550898204,0.008094000000042456,4.84670658685177e-05,0.008125915999919187,4.865817964023465e-05
stored_grouped_participants,Permanent,0.4,620,7659,12.353225806451613,0.03944399999997472,6.361935483866891e-05,0.03951221299988816,6.372937580627123e-05,380,3664,9.642105263157895,0.019472000000064327,5.124210526332718e-05,0.019513727000024517,5.135191315795925e-05
stored_grouped_participants,Permanent,0.3,349,4918,14.091690544412607,0.024997999999975207,7.162750716325274e-05,0.025031814999934454,7.172439828061448e-05,651,6260,9.615975422427036,0.03315799999999314,5.0933947772646906e-05,0.03324508100002532,5.1067712749654874e-05
stored_grouped_participants,Permanent,0.2,101,1550,15.346534653465346,0.007733999999985031,7.657425742559437e-05,0.007755792999994071,7.67900297029116e-05,899,7842,8.723025583982203,0.041740999999987594,4.643047830921868e-05,0.0418304230000075,4.6529947719696883e-05
stored_grouped_participants,Permanent,0.1,2,28,14.0,0.00015300000000451064,7.650000000225532e-05,0.00015388100000279792,7.694050000139896e-05,998,6965,6.978957915831663,0.03850800000006416,3.858517034074565e-05,0.03852662300004539,3.860383066136813e-05
stored_grouped_participants,Transient,1,1000,6000,6.0,0.03172299999985739,3.1722999999857395e-05,0.031817783000029465,3.181778300002946e-05,0,,,,,,
stored_grouped_participants,Transient,0.9,1000,6695,6.695,0.03403400000012624,3.403400000012624e-05,0.03411816900003117,3.4118169000031174e-05,0,,,,,,
stored_grouped_participants,Transient,0.8,1000,7474,7.474,0.03686500000019066,3.6865000000190664e-05,0.03699240099998491,3.699240099998491e-05,0,,,,,,
stored_grouped_participants,Transient,0.7,1000,8535,8.535,0.04121899999991996,4.121899999991996e-05,0.04131026300001395,4.131026300001395e-05,0,,,,,,
stored_grouped_participants,Transient,0.6,1000,9923,9.923,0.04650699999987751,4.6506999999877506e-05,0.04660695499997303,4.660695499997303e-05,0,,,,,,
stored_grouped_participants,Transient,0.5,1000,12075,12.075,0.0549379999999573,5.49379999999573e-05,0.05496393100006003,5.4963931000060026e-05,0,,,,,,
stored_grouped_participants,Transient,0.4,1000,15262,15.262,0.06728399999983736,6.728399999983736e-05,0.06737722699991622,6.737722699991622e-05,0,,,,,,
stored_grouped_participants,Transient,0.3,1000,20021,20.021,0.08623999999998233,8.623999999998233e-05,0.08627379699993298,8.627379699993299e-05,0,,,,,,
stored_grouped_participants,Transient,0.2,1000,29805,29.805,0.12409299999993095,0.00012409299999993094,0.12421502799977446,0.00012421502799977446,0,,,,,,
stored_grouped_participants,Transient,0.1,1000,58587,58.587,0.23570500000000294,0.00023570500000000293,0.23581166599998937,0.00023581166599998937,0,,,,,,
